time,open,high,low,close
2021-02-24T18:30:00Z,111.06,111.41,109.24,109.6
2021-02-25T14:30:00Z,111.34,125.07,109.69,124.39
2021-02-25T18:30:00Z,124.7,131.48,118.1,127.83
2021-02-26T14:30:00Z,124.35,135.4,122.62,125.14
2021-02-26T18:30:00Z,124.95,128.47,121.69,124.96
2021-03-01T14:30:00Z,118.72,118.72,114,115.12
2021-03-01T18:30:00Z,115.14,115.24,112.84,114.94
2021-03-02T14:30:00Z,115.6,115.6,111.62,112.82
2021-03-02T18:30:00Z,112.84,115.56,112.02,114.92
2021-03-03T14:30:00Z,114.25,117.23,113.4,115.05
2021-03-03T18:30:00Z,115.14,122.06,115.14,121.23
2021-03-04T14:30:00Z,120.3,124.75,117.61,122.86
2021-03-04T18:30:00Z,122.93,127.71,122.76,124.62
2021-03-05T14:30:00Z,121.68,127.61,119.44,119.77
2021-03-05T18:30:00Z,119.44,120.18,115.75,116.21
2021-03-08T14:30:00Z,118.47,119.46,111.54,111.54
2021-03-08T18:30:00Z,111.67,115.99,111.67,114.62
2021-03-09T14:30:00Z,112.19,112.21,105.17,106.41
2021-03-09T18:30:00Z,106.47,108.83,105.92,108.71
2021-03-10T14:30:00Z,115.16,115.91,113.37,114.44
2021-03-10T18:30:00Z,114.49,115.67,113.85,114.68
2021-03-11T14:30:00Z,113.16,113.44,111.6,111.65
2021-03-11T18:30:00Z,111.59,113.12,110.92,112.87
2021-03-12T14:30:00Z,114.39,114.61,111.36,111.68
2021-03-12T18:30:00Z,111.87,112.55,110.83,111.73
2021-03-15T13:30:00Z,112.76,112.98,108.66,108.66
2021-03-15T17:30:00Z,108.75,110.67,108.04,110.49
2021-03-16T13:30:00Z,109.31,112.37,108.25,110.61
2021-03-16T17:30:00Z,110.65,114.38,110.6,113.73
2021-03-17T13:30:00Z,115.29,115.87,112.62,115.65
2021-03-17T17:30:00Z,115.44,115.6,108.87,109.9
2021-03-18T13:30:00Z,110.48,114.86,109.74,113.12
2021-03-18T17:30:00Z,112.84,119.73,112.27,117.8
2021-03-19T13:30:00Z,116.62,122.88,114.03,114.03
2021-03-19T17:30:00Z,114.04,115.95,113.58,115.95
2021-03-22T13:30:00Z,113.57,114.29,111.08,111.2
2021-03-22T17:30:00Z,111.13,111.21,108.07,108.63
2021-03-23T13:30:00Z,109.8,112.19,108.88,110.2
2021-03-23T17:30:00Z,110.25,114.5,109.78,111.69
2021-03-24T13:30:00Z,109.46,111.25,107.55,109.79
2021-03-24T17:30:00Z,109.88,112.27,109.58,110.67
2021-03-25T13:30:00Z,112.1,113.22,105.63,107.52
2021-03-25T17:30:00Z,107.49,109.12,104.19,104.75
2021-03-26T13:30:00Z,103.81,103.85,100.05,100.55
2021-03-26T17:30:00Z,100.53,110.29,100.48,103.26
2021-03-29T13:30:00Z,107.45,112.29,106.5,107.73
2021-03-29T17:30:00Z,107.75,107.9,105.84,105.84
2021-03-30T13:30:00Z,105.65,107.29,103.16,103.38
2021-03-30T17:30:00Z,103.39,104.34,101.73,101.9
2021-03-31T13:30:00Z,100.32,102.19,97.61,100.22
2021-03-31T17:30:00Z,100.28,100.77,98.76,100.04
2021-04-01T13:30:00Z,98.29,98.51,96.35,96.72
2021-04-01T17:30:00Z,96.61,99.3,96.36,98.97
2021-04-05T13:30:00Z,99.13,100.75,98.94,100.46
2021-04-05T17:30:00Z,100.43,100.48,98.25,99.24
2021-04-06T13:30:00Z,99.32,99.32,96.43,97.69
2021-04-06T17:30:00Z,97.78,99.66,97.28,99.06
2021-04-07T13:30:00Z,98.36,98.36,96.74,98.03
2021-04-07T17:30:00Z,98,98.03,95.92,97.09
2021-04-08T13:30:00Z,96.09,99.62,95.93,99.45
2021-04-08T17:30:00Z,99.41,101.17,99.22,100.72
2021-04-09T13:30:00Z,101.27,101.7,100.51,100.83
2021-04-09T17:30:00Z,100.74,102.44,100.32,102.06
2021-04-12T13:30:00Z,105.52,105.57,102.69,103
2021-04-12T17:30:00Z,102.84,103.42,101.93,102.08
2021-04-13T13:30:00Z,103.42,103.42,100.77,100.94
2021-04-13T17:30:00Z,100.83,100.9,99.87,100.44
2021-04-14T13:30:00Z,104.14,105.82,103.45,105.54
2021-04-14T17:30:00Z,105.55,110.16,105.34,107.47
2021-04-15T13:30:00Z,105.36,107.04,104.88,106.88
2021-04-15T17:30:00Z,106.89,109.62,105.95,108.66
2021-04-16T13:30:00Z,108.91,110.79,107.71,110.43
2021-04-16T17:30:00Z,110.37,110.4,107.54,107.8
2021-04-19T13:30:00Z,108.9,112.88,108.32,111.41
2021-04-19T17:30:00Z,111.37,113.31,110.93,111.9
2021-04-20T13:30:00Z,114.06,121.99,113.32,118.62
2021-04-20T17:30:00Z,118.68,119.05,115.52,116.37
2021-04-21T13:30:00Z,116.04,117.43,111.64,111.78
2021-04-21T17:30:00Z,111.73,113.1,110.27,112.9
2021-04-22T13:30:00Z,112.11,115.48,109.81,112.97
2021-04-22T17:30:00Z,113.13,119.57,113.13,116.05
2021-04-23T13:30:00Z,114.26,114.34,108.03,108.05
2021-04-23T17:30:00Z,108.06,109.84,106.48,108.36
2021-04-26T13:30:00Z,109.42,109.51,105.61,105.87
2021-04-26T17:30:00Z,105.83,105.83,103.96,104.01
2021-04-27T13:30:00Z,104.29,105.98,103.63,104.38
2021-04-27T17:30:00Z,104.4,104.54,103.19,103.39
2021-04-28T13:30:00Z,103.13,106.03,102.58,105.19
2021-04-28T17:30:00Z,105.18,106.55,104.08,104.78
2021-04-29T13:30:00Z,102.95,109.3,102.93,105.48
2021-04-29T17:30:00Z,105.5,106.39,104.3,105.46
2021-04-30T13:30:00Z,107,107.87,105.76,106.8
2021-04-30T17:30:00Z,106.64,109.86,106.29,109.22
2021-05-03T13:30:00Z,109.47,110.06,107.78,108.37
2021-05-03T17:30:00Z,108.4,108.59,107.05,108.32
2021-05-04T13:30:00Z,110.5,118.28,110.29,113.27
2021-05-04T17:30:00Z,113.23,113.74,109.8,111.22
2021-05-05T13:30:00Z,108.72,110.57,105.26,106.37
2021-05-05T17:30:00Z,106.32,109.8,106.1,109.51
2021-05-06T13:30:00Z,109.71,114.19,109.31,110.03
2021-05-06T17:30:00Z,110.02,112.14,108.08,108.39
2021-05-07T13:30:00Z,108.26,108.61,105.38,107.01
2021-05-07T17:30:00Z,107.03,107.3,106.14,107.03
2021-05-10T13:30:00Z,109.69,110.6,108.77,110.02
2021-05-10T17:30:00Z,110.28,114.96,110.13,114.1
2021-05-11T13:30:00Z,118.87,124.91,117.13,122.11
2021-05-11T17:30:00Z,122.22,124.75,121.43,122.47
2021-05-12T13:30:00Z,129,145.51,128.84,141.08
2021-05-12T17:30:00Z,140.9,151.5,140.9,146.28
2021-05-13T13:30:00Z,138.7,138.7,129.8,132.31
2021-05-13T17:30:00Z,132.3,134.74,126.76,130.01
2021-05-14T13:30:00Z,123.52,123.52,117.38,117.64
2021-05-14T17:30:00Z,117.73,119.52,116.89,117.56
2021-05-17T13:30:00Z,121.07,126.41,120.39,125.81
2021-05-17T17:30:00Z,125.86,126.93,120.31,120.7
2021-05-18T13:30:00Z,120.32,121.33,117.8,118.32
2021-05-18T17:30:00Z,118.35,124.14,118.27,123.93
2021-05-19T13:30:00Z,132.15,142.99,128.4,129.26
2021-05-19T17:30:00Z,129.27,136.62,128.77,130.17
2021-05-20T13:30:00Z,125.48,128.3,123.53,126.68
2021-05-20T17:30:00Z,126.63,127.75,124.94,126.34
2021-05-21T13:30:00Z,124.05,124.85,121.69,123.05
2021-05-21T17:30:00Z,122.97,124.32,121.79,124.22
2021-05-24T13:30:00Z,121.93,122.1,115.65,115.65
2021-05-24T17:30:00Z,115.52,116.64,114.47,116.12
2021-05-25T13:30:00Z,115.18,115.74,112.75,114.19
2021-05-25T17:30:00Z,114.2,115.19,112.96,113.55
2021-05-26T13:30:00Z,111.75,112.99,109.31,109.43
2021-05-26T17:30:00Z,109.47,110.39,106.29,106.29
2021-05-27T13:30:00Z,105.44,105.81,102.51,103.69
2021-05-27T17:30:00Z,103.7,104.35,103.15,103.88
2021-05-28T13:30:00Z,103.64,105.72,103.17,104.04
2021-05-28T17:30:00Z,104.03,105.95,103.08,105.41
2021-06-01T13:30:00Z,104.93,112.25,104.55,111.83
2021-06-01T17:30:00Z,111.92,114.07,111.02,113.04
2021-06-02T13:30:00Z,112.85,113.35,109.06,111.72
2021-06-02T17:30:00Z,111.77,112.96,111.04,112.57
2021-06-03T13:30:00Z,114.03,117.11,111.36,111.5
2021-06-03T17:30:00Z,111.45,114.57,111.44,114.31
2021-06-04T13:30:00Z,110.37,110.38,106.8,107.57
2021-06-04T17:30:00Z,107.59,108.62,107.01,108.16
2021-06-07T13:30:00Z,111.04,111.38,108.8,108.86
2021-06-07T17:30:00Z,108.81,109.94,107.71,108.03
2021-06-08T13:30:00Z,107.65,111.36,107.46,108.1
2021-06-08T17:30:00Z,108.12,109.69,107.65,109.62
2021-06-09T13:30:00Z,118.5,121.26,118.31,119.21
2021-06-09T17:30:00Z,119.19,121.78,118.41,120.97
2021-06-10T13:30:00Z,117.65,118.67,115.77,117.55
2021-06-10T17:30:00Z,117.34,117.84,115.29,116.76
2021-06-11T13:30:00Z,114.68,116.83,113.68,116.02
2021-06-11T17:30:00Z,116.05,116.96,114.93,116.12
2021-06-14T13:30:00Z,117.64,118.62,115.84,117.97
2021-06-14T17:30:00Z,118.03,120.42,116.82,119.8
2021-06-15T13:30:00Z,120.56,123.74,120.48,121.85
2021-06-15T17:30:00Z,121.87,123.87,119.36,122.9
